LAMMPS data file via write_data, version 7 Feb 2024, timestep = 25000, units = lj

7999 atoms
1 atom types

0 20 xlo xhi
0 20 ylo yhi
0 20 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

2 1 0.1637485449629259 1.0724147770765315 0.6925507472304736 0 0 1
536 1 0.8558061823330518 0.3117829696364214 0.01461262732817574 0 0 0
663 1 1.0893798349800523 1.0949900533225858 1.1312295313704601 1 0 0
1112 1 1.2494739459079822 0.009796796235974625 1.036291592566001 0 1 0
7969 1 0.9463125480246359 1.2962223811887352 0.08042759163603998 0 0 1
7514 1 2.8317689844769904 1.1518113155276095 0.5328490550898936 0 0 1
1189 1 2.114970270712043 1.091468521578882 1.359066525934933 0 0 0
7480 1 1.8895883811338199 0.5535145717110195 0.3269685733126372 0 0 1
6875 1 2.879466605290155 0.05923004727490361 0.3148447149813426 0 0 1
1115 1 3.732321670607566 0.1098827412461092 0.8181915124133956 0 0 0
3 1 3.8781491111604143 1.075653296359574 0.7149628069836653 0 0 0
1680 1 3.0471163407593678 0.5597811194503703 1.3371691143107365 0 1 0
7531 1 4.7033564332056255 0.6089255160934659 0.9751353711815234 0 0 0
541 1 5.561309213824942 0.8790905598439623 0.48469474599684353 0 0 0
7532 1 6.5631316082579385 0.43722352193531133 0.5200386528273753 0 0 0
1198 1 7.693478926371913 0.24291304987318485 0.7359865895880365 0 0 0
45 1 7.498433738616583 1.307857752618089 0.8508116215712211 0 0 0
7494 1 8.57491527432471 0.8838927873952528 0.6930238889566381 0 0 1
7443 1 9.592900397381534 0.46633932259436045 0.48580406110320073 0 0 0
1691 1 9.412385782440222 0.18071323765401592 1.3934001066636443 0 1 0
7456 1 10.284533311595096 1.0017134106480348 1.0505964123113682 0 0 1
598 1 10.537283346906923 0.15053847422277036 0.23077335145614922 0 0 0
7457 1 11.32627399985555 0.3080715202585181 0.9609428398187476 0 0 1
62 1 11.458733375924266 1.1290282897228947 0.46551317635952616 0 0 0
6887 1 12.333240791571635 0.31698429604313866 0.5982135573493864 0 0 1
148 1 12.558175503817102 1.3399258994128387 0.0247526881504379 0 0 0
1700 1 13.235528635264874 0.46283396097539425 1.1868701843112428 0 1 0
65 1 14.197954580377383 0.8434986564478852 1.1886016632788 0 0 0
512 1 13.491064739149019 0.7212601298874685 0.21946945757141378 0 1 0
7502 1 14.992462176219146 0.19830344902053454 1.176362815114955 0 0 0
7464 1 15.182724232792266 1.328072396789212 1.1167153939891665 0 0 0
