LAMMPS data file via write_data, version 7 Feb 2024, timestep = 25000, units = lj

15624 atoms
1 atom types

0 25 xlo xhi
0 25 ylo yhi
0 25 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

759 1 1.105745960850212 0.6575883628280257 0.3749251386821342 0 1 0
14756 1 1.675057646447335 1.5711791681193201 0.5271614607133951 0 0 1
11 1 2.497109791815284 2.15944565348085 0.9762076481575934 0 0 0
922 1 1.8128393148442927 0.8280634934481247 1.3789083111369085 0 0 0
4 1 2.6072199063038015 1.1161027439023439 0.8126557038617086 0 0 1
14806 1 3.274106393907919 0.055439974479052356 0.7549845109807769 0 0 0
7 1 3.40734412528098 1.745225595540891 0.526065990857888 0 0 0
14 1 3.417358944798548 2.164271388933778 1.711185966959216 0 0 0
14870 1 4.333149357818176 1.3593905381044984 0.8872317795706437 0 0 0
15 1 5.149036467043395 2.0373025802232068 0.9458897015235631 0 0 0
15583 1 5.002740483564892 1.5948952194017412 24.79112412394738 0 0 0
121 1 5.766685812938394 1.2352566100017932 0.4116692044107517 0 0 0
15587 1 6.430420825177832 0.6226284567537709 0.9188620941093194 0 1 1
77 1 7.911211459423512 0.3856646354425966 1.1420294349485616 0 0 0
15543 1 8.889051695981108 0.8450152567283264 0.9770393527928142 0 1 1
67 1 7.586911532227582 0.7242370146239785 0.20868460921928847 0 0 0
15540 1 9.97016634958663 1.2374977585924274 0.7005485324715715 0 1 0
74 1 9.133325538117486 1.0335086064767207 0.05048148807397146 0 0 0
11954 1 9.460564156772822 0.04010333630493429 0.672259635611005 0 0 1
15585 1 10.252799021504881 0.014651965202724531 1.4103909098484917 0 1 1
13808 1 10.463032467255772 24.666588608598875 0.4530472476463421 0 -1 0
14780 1 11.168858091140418 0.5428015310028161 0.4061022031595572 0 0 1
885 1 11.925378549405604 24.722962850584032 0.4766202270460456 0 -1 0
13811 1 11.994399853346081 1.7170503483378292 1.900958129391285 0 0 1
37 1 12.079503729493828 0.9420271064438168 0.8642198455706096 0 0 0
992 1 12.79974868224549 0.26026898646430086 0.7887763348686163 0 0 0
13804 1 12.697690137030538 0.9826163436379527 0.008547912513029174 0 0 1
137 1 13.104098273489987 1.1041825348697751 1.1265546361572392 0 0 0
889 1 13.649724524939712 0.7040994401073815 0.31149459369232096 0 0 0
13814 1 14.608605111973054 1.6490380068205472 0.031732671750670426 0 0 1
785 1 14.596464266172381 0.42909839743249767 0.7535455697169332 0 1 0
14791 1 15.626214384420171 24.95023545567695 0.3949066426661836 0 -1 1
837 1 15.62686508818564 0.5494573309917803 1.253240324750584 0 1 0
1826 1 14.947517398037338 1.8711238096771234 1.2868400885391542 0 0 0
903 1 15.983449511912035 24.206449876136475 24.89805457304355 0 0 0
15609 1 16.54951068414204 1.7358799857169385 0.04004322818434938 0 1 1
15613 1 16.619303746734687 0.6298713152313148 0.9873070678312335 0 1 1
1713 1 17.45354137681494 1.0875644083419156 1.4034616811990779 0 1 0
1825 1 17.425560617098302 1.0728876190135157 0.4224015443140166 0 0 0
1823 1 18.5240957104616 0.918048296105649 0.542144823946671 0 0 0
888 1 17.007529868830172 2.0965020310043694 1.012732578265644 0 0 0
847 1 18.76724895465734 24.813318145266937 0.580778385156392 0 0 0
15559 1 19.053894446119756 1.4889496146071872 1.2670878346984698 0 1 0
1007 1 19.915112382329415 1.6447083125362802 0.5606729321605411 0 0 0
901 1 19.561395966415695 0.6838239649168438 0.7717596054188244 0 1 0
15556 1 20.549289037561334 0.28005859918522613 1.2057213024701594 0 1 0
51 1 22.166308957629667 1.2601625103734664 1.5231374270697258 0 0 0
13819 1 21.675926296476526 0.38977261561584786 1.0348326476906877 0 0 1
1830 1 22.90652297281416 1.5744236756495495 0.4465582548855118 0 0 0
3670 1 22.8372397816014 0.16807184523951862 1.4066737375792913 0 1 0
14743 1 22.551391436940918 0.46991908894009865 0.4033781912877304 0 0 1
14755 1 24.767497605901216 0.830287865499292 0.6654642372414885 -1 0 1
911 1 24.53613354143363 24.805970727888177 0.8913538543314281 -1 0 0
14747 1 24.01809853814365 1.638154161389054 0.2236565646493792 0 0 1
2754 1 23.55802190770991 0.8185363219154286 0.7232792309742542 0 1 0
917 1 0.6872023183360938 1.3615450942287142 0.9326702929846405 0 0 0
105 1 0.9947240555992127 2.2983179189116583 0.48192769191382695 1 0 0
14753 1 1.4857762518095308 1.9412965280903256 1.4616003565490119 0 0 1
14857 1 2.4136481317259513 1.804658277324655 24.958277112605458 0 0 0
14815 1 1.6429920298575014 3.004459957925452 0.9746757292810843 0 0 0
10 1 2.368182025025887 2.5185883150044526 1.9472871629179485 0 0 0
65 1 4.183856558919491 2.3914382291409737 1.0103320707424035 0 0 0
64 1 3.262714707022364 2.720386868649848 0.5930687807446805 0 0 0
1967 1 4.036994665425163 3.158228072831049 0.007598284955369359 0 0 0
122 1 3.6775819085116757 3.1996893529716495 1.4425121087833408 0 0 0
66 1 5.4252895773664624 2.465588234812668 1.9233925220969315 0 0 0
974 1 6.05349223419869 2.186776408379759 0.5175661989156809 0 0 0
14862 1 5.010830828517268 2.7627043337550745 0.027334505584360427 0 0 1
234 1 6.968007670609295 1.492929025567513 0.5294815057472123 0 0 0
